tenant,site_id,local,lat,long,site_group,Tair,Tabove,Tbelow,CGDD,b1r,b2r,b3r,b4r,b5r,b6r,b7r,NDVI,CropType,PlantingDate
unl,UNLTAPS_SDI_14a,2020-08-16 10:00:00-05:00,41.0875,-100.771,North Platte,24.4181,17.44,23.73,1208,0.026595591,0.046441394,0.051259545,0.047919195,0.306230102,0.488958041,0.369166056,0.821489191,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-17 10:00:00-05:00,41.0875,-100.771,North Platte,22.4962,13.24,22.99,1222,0.026608933,0.04653356,0.051350947,0.048165843,0.297349965,0.484657654,0.367407568,0.819205259,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-18 10:00:00-05:00,41.0875,-100.771,North Platte,22.7943,11.81,21.32,1236,0.028735498,0.050205166,0.055739512,0.053226194,0.306405172,0.490622565,0.376631818,0.804261044,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-19 10:00:00-05:00,41.0875,-100.771,North Platte,20.8868,12.11,20.05,1250,0.027979218,0.04933502,0.053679646,0.051400394,0.30450539,0.483977611,0.378592102,0.807984665,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-20 10:00:00-05:00,41.0876,-100.771,North Platte,24.3809,19.84,24.23,1264,0.026402038,0.047176015,0.052365401,0.050244873,0.300198108,0.460560095,0.369365435,0.803271792,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-21 10:00:00-05:00,41.0875,-100.771,North Platte,23.6607,16.27,23.04,1278,0.028458954,0.051699053,0.056648902,0.055473321,0.312361521,0.478534682,0.38186644,0.792237866,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-22 10:00:00-05:00,41.0876,-100.771,North Platte,27.5539,18.42,26.04,1292,0.030112662,0.053525663,0.059008118,0.057893331,0.320276385,0.487712046,0.386148205,0.787783137,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-23 10:00:00-05:00,41.0875,-100.771,North Platte,26.7729,17.86,24.82,1308,0.03014158,0.053404071,0.058933521,0.058821012,0.318427593,0.4822619,0.385698486,0.782580411,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-24 10:00:00-05:00,41.0875,-100.771,North Platte,25.6924,14.69,24.21,1323,0.029517156,0.05466813,0.059886124,0.060174756,0.315078442,0.481643597,0.3868335,0.777878489,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-25 10:00:00-05:00,41.0875,-100.771,North Platte,23.6976,13.89,23.18,1339,0.030026094,0.055874471,0.061506816,0.06166112,0.315098578,0.478766285,0.388250216,0.771806094,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-26 10:00:00-05:00,41.0875,-100.771,North Platte,23.2775,12.44,22.65,1354,0.032348979,0.057244814,0.062946352,0.062533493,0.312524911,0.479031237,0.387260416,0.769063644,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-27 10:00:00-05:00,41.0875,-100.771,North Platte,24.54,17.17,23.49,1368,0.032942643,0.058841873,0.063881217,0.064356026,0.323150529,0.485375553,0.390153794,0.765863821,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-28 10:00:00-05:00,41.0876,-100.77,North Platte,24.3782,17,22.66,1376,0.032977516,0.059926233,0.065519949,0.066626996,0.322704778,0.483631583,0.390518639,0.757833867,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-29 10:00:00-05:00,41.0875,-100.771,North Platte,17.8083,10.18,19.17,1391,0.03185049,0.058083516,0.062280175,0.064318906,0.306465033,0.475296564,0.392820604,0.761612075,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-30 10:00:00-05:00,41.0875,-100.771,North Platte,20.0104,15.86,19.22,1398,0.028110243,0.052579813,0.060417202,0.06057388,0.289912562,0.440508286,0.363325402,0.758227755,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-08-31 10:00:00-05:00,41.0875,-100.771,North Platte,16.1493,4.14,15.52,1407,0.03220196,0.059230449,0.063657229,0.066296618,0.300753698,0.468347114,0.397007299,0.751997026,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-01 10:00:00-05:00,41.0876,-100.771,North Platte,18.0336,12.79,18.07,1417,0.031926501,0.058356228,0.064205895,0.066016647,0.300204677,0.456473984,0.380494878,0.747300169,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-02 10:00:00-05:00,41.0875,-100.771,North Platte,19.6676,10.41,19.8,1428,0.033061313,0.059698213,0.06438719,0.067604064,0.310674191,0.468544692,0.402192514,0.747816018,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-03 10:00:00-05:00,41.0876,-100.771,North Platte,17.5769,6.195,16.38,1441,0.036003299,0.065407955,0.071292294,0.076405103,0.312823382,0.467433245,0.402950521,0.719015389,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-04 10:00:00-05:00,41.0875,-100.771,North Platte,21.1559,9.116,20.67,1453,0.034889985,0.064156746,0.069618772,0.075547257,0.31386671,0.462007402,0.402605694,0.71892251,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-05 10:00:00-05:00,41.0875,-100.771,North Platte,21.9286,14.54,21.93,1468,0.035483761,0.067935741,0.074113473,0.081837127,0.325671329,0.467752019,0.409039074,0.70218798,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-06 10:00:00-05:00,41.0876,-100.771,North Platte,20.427,11.13,22.04,1474,0.035973836,0.070500202,0.077587108,0.086904376,0.323032456,0.462020666,0.415730423,0.683365236,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-07 10:00:00-05:00,41.0875,-100.771,North Platte,15.3251,6.765,16.06,1474,0.032441364,0.067495328,0.077631342,0.088817665,0.310877651,0.452125708,0.40526959,0.671619363,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-08 10:00:00-05:00,41.0875,-100.771,North Platte,4.50424,3.616,5.849,1474,0.031827233,0.049459988,0.06451728,0.068943667,0.251256804,0.388596392,0.326535186,0.698633307,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-09 10:00:00-05:00,41.0875,-100.771,North Platte,3.13212,2.991,4.672,1476,0.021568175,0.048292609,0.059064067,0.065955213,0.24191257,0.378985745,0.324363431,0.703532741,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-10 10:00:00-05:00,41.0875,-100.771,North Platte,10.109,1.746,11.85,1481,0.037051383,0.071565128,0.078877761,0.092561314,0.306731941,0.455327959,0.407484908,0.662116714,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-11 10:00:00-05:00,41.0875,-100.771,North Platte,10.6691,10.61,11.88,1487,0.028648139,0.053168406,0.06613953,0.071647282,0.252492878,0.387221141,0.32969761,0.687721891,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-12 10:00:00-05:00,41.0875,-100.771,North Platte,12.8837,4.057,14.89,1497,0.035385121,0.068263412,0.076019125,0.089511869,0.304284203,0.44534289,0.402199616,0.665285322,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-13 10:00:00-05:00,41.0875,-100.771,North Platte,15.3414,7.476,18.04,1505,0.035944733,0.067001395,0.073507799,0.088964634,0.306344067,0.441470719,0.411933748,0.664559936,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-14 10:00:00-05:00,41.0875,-100.771,North Platte,18.5154,8.073,18.69,1516,0.035755701,0.07098599,0.082444248,0.10061085,0.294580251,0.41478462,0.383518454,0.609578058,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-15 10:00:00-05:00,41.0875,-100.771,North Platte,16.2615,7.207,17.14,1522,0.036964316,0.07273986,0.085010448,0.105979022,0.294859059,0.415164089,0.388194993,0.593282461,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-16 10:00:00-05:00,41.0875,-100.771,North Platte,15.6399,5.307,15.71,1528,0.03432654,0.072561754,0.085206765,0.108157953,0.2933164,0.409949397,0.392990526,0.582488251,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-17 10:00:00-05:00,41.0875,-100.771,North Platte,13.1357,5.126,15.65,1536,0.033736644,0.071388376,0.08427933,0.111693223,0.300280989,0.421491216,0.401162631,0.581033448,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-18 10:00:00-05:00,41.0875,-100.771,North Platte,11.6354,7.639,13.51,1547,0.032277633,0.066275395,0.080044813,0.105291109,0.274173079,0.387922866,0.361930747,0.573040853,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-19 10:00:00-05:00,41.0875,-100.771,North Platte,14.665,5.662,15.88,1559,0.035011477,0.072261956,0.085005127,0.112529252,0.290957203,0.405554895,0.394518594,0.565594692,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-20 10:00:00-05:00,41.0875,-100.771,North Platte,16.8126,14.28,19.07,1571,0.037923574,0.074287961,0.087037992,0.112137635,0.28309585,0.384803626,0.375639267,0.548688572,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-21 10:00:00-05:00,41.0876,-100.771,North Platte,16.3617,11.5,17.64,1582,0.035278925,0.072749772,0.085801332,0.116913489,0.287633733,0.396041921,0.363410981,0.544157301,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-22 10:00:00-05:00,41.0875,-100.771,North Platte,17.2648,8.047,17.74,1593,0.042739078,0.083355677,0.095357419,0.128983746,0.31237623,0.415359259,0.411945057,0.526093862,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-23 10:00:00-05:00,41.0875,-100.771,North Platte,17.5987,9.345,19.11,1604,0.044839645,0.087181328,0.098891467,0.134220393,0.317611454,0.412898985,0.413576523,0.509356099,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-24 10:00:00-05:00,41.0875,-100.771,North Platte,16.5817,9.255,19.27,1614,0.049026565,0.091374203,0.102119124,0.141589856,0.326766937,0.421184351,0.421546428,0.496814693,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-25 10:00:00-05:00,41.0876,-100.771,North Platte,20.1218,10.36,21.08,1624,0.047736369,0.0907972,0.102470365,0.142337092,0.320937448,0.409692406,0.41035515,0.484313455,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-26 10:00:00-05:00,41.0875,-100.771,North Platte,22.1086,12.31,22.78,1628,0.051795003,0.094214625,0.106242925,0.147906721,0.328816983,0.416752955,0.416842528,0.476120832,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-27 10:00:00-05:00,41.0875,-100.771,North Platte,13.1569,10.03,14.72,1631,0.029735227,0.0698294,0.085069095,0.117196959,0.246762036,0.333965302,0.323630827,0.480466479,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-28 10:00:00-05:00,41.0876,-100.771,North Platte,12.018,-0.4426,13.15,1638,0.052383832,0.093282066,0.103408451,0.144342356,0.317245952,0.406626049,0.413299918,0.476041259,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-29 10:00:00-05:00,41.0875,-100.771,North Platte,9.54073,2.704,11.72,1643,0.047458285,0.089957926,0.10275107,0.142108626,0.299301442,0.392423209,0.384298798,0.468287514,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-09-30 10:00:00-05:00,41.0875,-100.771,North Platte,16.9251,5.238,16.05,1646,0.054456044,0.099275791,0.110169878,0.15564561,0.325855423,0.406105255,0.414927359,0.445855379,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-10-01 10:00:00-05:00,41.0875,-100.771,North Platte,8.83816,-4.333,10.17,1651,0.057885017,0.10236645,0.112495726,0.15917613,0.317937247,0.401300212,0.416688173,0.431996972,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-10-02 10:00:00-05:00,41.0876,-100.771,North Platte,11.2957,1.985,11.68,1655,0.058771238,0.104109309,0.115383593,0.163183537,0.32779248,0.411866705,0.420453187,0.432454679,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-10-03 10:00:00-05:00,41.0876,-100.771,North Platte,12.9994,1.006,13.27,1661,0.060394085,0.106684425,0.119333581,0.168432102,0.33903846,0.423111641,0.429179506,0.430533739,Corn,05/01/2020
unl,UNLTAPS_SDI_14a,2020-10-04 10:00:00-05:00,41.0875,-100.771,North Platte,11.8284,1.563,12.42,1671,0.061162003,0.108725739,0.119962845,0.171255462,0.338260729,0.421209477,0.427416768,0.421888281,Corn,05/01/2020
